15.572667,76.913576,160.423083,-193.269833,99.511429,190.257487,-216.159800,
15.572667,-15.976877,9.267759,9.440932,-72.558609,-51.546486,29.116091,
15.572667,2.206039,-10.882174,-3.410376,-89.343692,-106.202455,109.097511,
15.572667,184.725942,-221.091266,114.775371,225.495228,-275.247226,129.580301,
15.572667,28.075076,75.151545,276.919380,29.777843,94.133521,339.419989,
15.572667,119.718185,169.768860,-92.872299,122.078609,201.000799,-106.339178,
15.572667,-93.513425,209.372118,-122.296996,-68.419732,286.733280,-166.432879,
15.572667,-92.774395,139.371229,-49.137182,-85.908065,129.946387,-58.009213,
15.572667,-12.065492,-2.199806,28.357361,39.615704,59.686964,-43.186181,
15.572667,-8.051804,231.514415,-153.794625,-12.273176,293.691374,-192.150788,
15.572667,244.053488,72.001247,-166.292922,315.820139,99.447306,-211.716883,
15.572667,-233.588279,-124.311218,-246.819500,-290.986176,-161.535717,-309.842959,
15.572667,3.614309,-5.757687,-7.327487,32.415834,80.787517,49.655683,
15.572667,-51.403488,137.689449,-97.310224,-34.052133,143.713749,-101.426815,
15.572667,40.241394,-4.052056,-1.020523,50.107906,66.508260,-38.360804,
15.572667,-157.650912,132.080045,40.166004,-190.053498,153.028153,48.953027,
15.572667,182.737762,-136.083935,3.018087,195.357924,-153.654456,-9.752386,
15.572667,-0.690428,-2.276094,-1.691964,11.646631,30.607283,148.124585,
15.572667,185.092812,182.645179,84.060395,240.812054,190.491812,67.809039,
15.572667,229.136090,222.969851,-41.077118,263.456793,270.852503,-54.943875,
15.572667,-262.545794,92.145109,-26.728643,-308.502957,109.646709,-16.622420,
15.572667,160.596531,-267.339473,123.298399,194.458404,-309.364702,153.156078,
15.572667,-39.329428,94.662372,-335.885962,-52.432323,115.102481,-420.596217,
15.572667,-4.518464,28.020898,32.649432,-8.764507,77.826406,179.807821,
15.572667,-5.242586,4.156881,-6.987885,178.767089,6.493495,-19.788164,
15.572667,10.096461,-3.045040,8.150788,34.622789,10.275990,8.324264,
15.572667,9.242409,30.813964,-11.919538,57.730207,-39.350010,-10.806209,
15.572667,303.211644,204.180701,68.411493,381.430315,263.918916,90.147406,
15.572667,0.195649,49.894913,-10.614591,16.830754,106.342375,-51.830635,
15.572667,151.935765,262.341419,-50.643511,183.368723,308.587425,-63.014090,
15.572667,202.710787,7.917691,197.902208,237.806196,20.462313,238.544534,
15.572667,193.734254,5.279814,201.389987,231.143083,16.160202,239.494320,
15.572667,27.987402,69.310645,286.120084,33.125564,93.075486,343.245496,
15.572667,-124.965479,-148.018239,-232.076799,-155.380984,-178.624615,-293.491831,
15.572667,-136.516722,-1.499302,-91.259233,-115.588701,5.146006,-87.913670,
15.572667,-185.084744,-204.107283,-11.215807,-234.033010,-254.932004,-6.487574,
15.572667,-3.131454,2.402821,6.591320,113.292098,40.804666,-65.806788,
15.572667,20.566201,23.167101,232.725791,23.909672,27.869462,285.723928,
15.572667,9.508294,-20.303608,-300.467020,3.110639,-31.916276,-370.099413,
15.572667,-89.581604,207.449188,-125.967741,-142.455864,179.782693,-123.299818,
15.572667,-189.487071,-147.387694,64.971523,-231.790631,-182.594320,82.101464,
15.572667,-140.377471,-216.177582,-62.125284,-179.333265,-268.917880,-74.000807,
15.572667,-111.037089,67.170150,-292.183101,-131.787283,77.793567,-363.904316,
15.572667,13.226995,-4.300219,-6.728321,37.763863,-67.114086,128.438888,
15.572667,166.131860,-190.147974,-44.031156,185.891369,-232.460698,-42.421155,
15.572667,202.757126,275.174493,-55.352281,255.778269,348.375782,-78.599699,
15.572667,-17.903342,16.251685,1.733230,34.916313,-92.132490,-5.856270,
15.572667,14.317399,-5.695718,11.931755,-55.749226,-8.201514,-126.700792,
15.572667,10.783501,9.083458,27.768853,45.339967,-33.134801,74.506268,
15.572667,6.217136,2.411555,7.431740,-44.392400,-126.178119,229.999156,
15.572667,73.313661,75.532020,-25.549729,32.827250,23.875857,-18.138229,
15.572667,158.339570,253.495051,156.489346,201.420075,327.701691,199.210115,
15.572667,-131.780205,244.145470,-136.173627,-148.780542,292.541194,-167.300043,
15.572667,-306.011092,74.249449,20.052271,-373.269433,104.948622,9.879894,
15.572667,225.373602,-153.616653,13.161690,265.811093,-191.114819,16.083728,
15.572667,-87.376178,-24.782107,-112.249397,-74.292199,-7.953454,-91.756866,
15.572667,5.674013,-0.748175,-2.015094,-62.032193,145.598726,300.940186,
15.572667,27.370663,-311.593066,-8.021267,36.570694,-384.649421,-9.198564,
15.572667,-339.189359,-2.727888,-68.581662,-433.156704,1.936344,-86.037254,
15.572667,3.445238,129.654530,308.779657,1.934084,154.391195,387.686930,
15.572667,1.859858,-6.859083,-2.601908,-58.956259,-175.361591,-50.865491,
15.572667,139.932674,170.172534,279.230114,178.590299,213.898533,356.723662,
15.572667,-96.975155,-156.568698,-237.972474,-123.222058,-191.080871,-309.496313,
15.572667,6.166068,2.402560,-3.312059,-63.798563,110.200248,121.375486,
15.572667,9.324438,13.841763,-2.367256,-96.049748,-39.329327,59.673677,
15.572667,196.157126,207.628606,-67.893814,217.447791,256.230305,-83.098733,
15.572667,-106.853287,-124.474833,272.697386,-129.682521,-165.043390,327.875531,
