15.572667,8.589205,21.784337,-30.215718,101.409537,235.420418,-293.393219,
15.572667,-5.188596,8.624848,2.560023,-66.694409,93.650978,52.978043,
15.572667,5.206722,8.941016,5.812053,-34.627141,35.800358,-27.376277,
15.572667,23.390103,-25.803522,15.798812,272.678636,-331.444784,180.197991,
15.572667,3.834685,6.254362,34.253010,44.314278,111.166057,412.065665,
15.572667,22.484309,22.080578,-13.919262,179.011513,247.988184,-130.976841,
15.572667,-13.471485,28.697136,-16.085934,-142.867379,292.723536,-170.438479,
15.572667,-16.857457,25.840319,-5.223681,-155.567576,228.119855,-74.425319,
15.572667,3.485356,12.341452,-2.562796,16.347008,118.821256,-7.359642,
15.572667,-0.428233,21.855871,-14.902117,-7.137022,372.679070,-249.078925,
15.572667,25.289359,6.117338,-15.929464,393.735167,108.285390,-268.347084,
15.572667,-28.146262,-14.228328,-30.272857,-344.793977,-171.539221,-369.355484,
15.572667,0.215136,-7.075686,4.382770,-29.093368,-2.799382,130.887974,
15.572667,-13.541106,20.848393,-13.882067,-97.886211,214.029005,-159.400324,
15.572667,-8.353098,10.302855,2.184982,-85.953496,120.788731,3.187992,
15.572667,-14.032419,12.736381,3.752538,-276.633894,252.001075,65.346610,
15.572667,27.433724,-18.581341,0.497586,280.076262,-217.424362,5.135985,
15.572667,-2.050807,-6.509155,-0.959109,-81.638730,-101.932918,57.116841,
15.572667,22.051480,26.517928,16.523186,263.820606,281.809766,153.575134,
15.572667,32.566240,27.256735,-5.282530,341.436596,325.918309,-60.144330,
15.572667,-39.505627,11.774046,-4.818146,-430.016346,110.220548,-58.418041,
15.572667,20.705320,-35.985159,16.868358,238.933417,-399.695566,181.037363,
15.572667,-3.359760,11.882037,-38.750657,-54.723862,145.706759,-505.567696,
15.572667,1.573920,-19.093597,-8.210602,37.775525,-109.171573,-61.187837,
15.572667,4.891916,1.669163,-2.435847,24.517833,-100.455251,9.230712,
15.572667,-2.076398,-1.571400,11.431690,-36.222317,0.160282,-41.477208,
15.572667,-0.318274,-8.925413,6.624931,11.651051,-147.858947,98.999621,
15.572667,33.878704,20.829092,6.262673,468.015800,311.508571,103.049476,
15.572667,-3.463023,-12.247584,1.785027,-2.691153,-185.723766,4.306509,
15.572667,19.864852,36.510543,-6.248693,226.414046,392.583981,-78.822726,
15.572667,24.649122,-2.831846,24.804807,306.152255,-8.780369,295.813038,
15.572667,26.024981,-1.646629,25.190732,320.399906,0.336008,293.967296,
15.572667,4.061159,6.663677,35.728800,33.904744,86.770135,453.806324,
15.572667,-14.176749,-18.531731,-25.033689,-188.827278,-232.538643,-348.234414,
15.572667,-26.957925,-1.508530,-15.326599,-238.281673,-12.405627,-148.527123,
15.572667,-18.337607,-20.694891,-3.035483,-291.716842,-328.918707,-43.276486,
15.572667,2.919231,8.817132,-5.581205,17.900048,-3.371053,-70.085447,
15.572667,2.022635,2.587343,21.370168,39.177931,20.397588,405.678396,
